lat,long,timestamp,deviceId,dataState,routeNumber,date,vehicleNumber,speed,provider,serverTime
13.099313,80.170052,2025-03-25 09:23:02+00:00,869244042810758,L,,2025-03-25 09:23:34+00:00,KA01G1234,0.0,chalo,2025-03-25 09:23:04+00:00
13.099313,80.170052,2025-03-25 09:23:12+00:00,869244042810758,L,,2025-03-25 09:23:34+00:00,KA01G1234,0.0,chalo,2025-03-25 09:23:14+00:00
13.099313,80.170052,2025-03-25 09:23:21+00:00,869244042810758,L,,2025-03-25 09:23:34+00:00,KA01G1234,0.0,chalo,2025-03-25 09:23:24+00:00
13.099313,80.170052,2025-03-25 09:23:31+00:00,869244042810758,L,,2025-03-25 09:24:29+00:00,KA01G1234,0.0,chalo,2025-03-25 09:23:34+00:00
13.099313,80.170052,2025-03-25 09:23:41+00:00,869244042810758,L,,2025-03-25 09:24:29+00:00,KA01G1234,0.0,chalo,2025-03-25 09:23:44+00:00
13.099309,80.170044,2025-03-25 09:25:41+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:25:44+00:00
13.099308,80.170044,2025-03-25 09:26:01+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:03+00:00
13.099308,80.170044,2025-03-25 09:26:11+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:13+00:00
13.099308,80.170044,2025-03-25 09:26:21+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:23+00:00
13.099306,80.170044,2025-03-25 09:26:31+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:34+00:00
13.099306,80.170044,2025-03-25 09:26:41+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:44+00:00
13.099306,80.170044,2025-03-25 09:26:51+00:00,869244042810758,L,,2025-03-25 09:26:50+00:00,KA01G1234,0.0,chalo,2025-03-25 09:26:54+00:00
13.099307,80.170052,2025-03-25 09:28:11+00:00,869244042810758,L,,2025-03-25 09:28:32+00:00,KA01G1234,0.0,chalo,2025-03-25 09:28:13+00:00
13.099308,80.170052,2025-03-25 09:28:40+00:00,869244042810758,L,,2025-03-25 09:29:22+00:00,KA01G1234,0.0,chalo,2025-03-25 09:28:43+00:00
13.099508,80.170044,2025-03-25 09:28:50+00:00,869244042810758,L,,2025-03-25 09:29:22+00:00,KA01G1234,10.0,chalo,2025-03-25 09:28:53+00:00
13.099726,80.170044,2025-03-25 09:29:00+00:00,869244042810758,L,,2025-03-25 09:29:22+00:00,KA01G1234,0.0,chalo,2025-03-25 09:29:03+00:00
13.099735,80.170044,2025-03-25 09:29:10+00:00,869244042810758,L,,2025-03-25 09:29:22+00:00,KA01G1234,0.0,chalo,2025-03-25 09:29:13+00:00
13.099771,80.169807,2025-03-25 09:29:20+00:00,869244042810758,L,,2025-03-25 09:29:22+00:00,KA01G1234,12.0,chalo,2025-03-25 09:29:23+00:00
13.099819,80.169701,2025-03-25 09:29:30+00:00,869244042810758,L,,2025-03-25 09:30:17+00:00,KA01G1234,0.0,chalo,2025-03-25 09:29:33+00:00
13.099935,80.169113,2025-03-25 09:30:30+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,24.0,chalo,2025-03-25 09:30:35+00:00
13.100035,80.168312,2025-03-25 09:30:39+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,36.0,chalo,2025-03-25 09:30:44+00:00
13.10009,80.167114,2025-03-25 09:30:59+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,8.0,chalo,2025-03-25 09:31:03+00:00
13.100867,80.164352,2025-03-25 09:31:40+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,15.0,chalo,2025-03-25 09:31:42+00:00
13.100996,80.164017,2025-03-25 09:31:50+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,17.0,chalo,2025-03-25 09:31:52+00:00
10.661247,77.006523,2064-06-23 16:20:27+00:00,358250330570366,L,,2025-03-24 10:51:12+00:00,KA1234,0.0,chalo,2025-03-24 10:50:29+00:00
10.661415,77.006462,2064-06-23 16:40:27+00:00,358250330570366,L,,2025-03-24 11:10:48+00:00,KA1234,0.0,chalo,2025-03-24 11:10:29+00:00
10.661564,77.006508,2064-06-23 16:43:27+00:00,358250330570366,L,,2025-03-24 11:13:59+00:00,KA1234,0.0,chalo,2025-03-24 11:13:29+00:00
10.661528,77.006523,2064-06-23 16:45:27+00:00,358250330570366,L,,2025-03-24 11:16:54+00:00,KA1234,0.0,chalo,2025-03-24 11:16:02+00:00
10.661493,77.006508,2064-06-23 16:48:27+00:00,358250330570366,L,,2025-03-24 11:19:18+00:00,KA1234,0.0,chalo,2025-03-24 11:18:29+00:00
10.662109,77.005623,2064-06-23 16:50:27+00:00,358250330570366,L,,2025-03-24 11:20:54+00:00,KA1234,26.0,chalo,2025-03-24 11:20:49+00:00
10.767349,76.649132,2064-06-23 18:27:27+00:00,358250330570366,L,,2025-03-24 13:00:05+00:00,KA1234,0.0,chalo,2025-03-24 12:59:11+00:00
10.767365,76.649071,2064-06-24 13:24:30+00:00,358250330570366,L,,2025-03-25 07:55:19+00:00,KA1234,0.0,chalo,2025-03-25 07:54:32+00:00
10.76737,76.649078,2064-06-24 13:25:30+00:00,358250330570366,L,,2025-03-25 07:57:11+00:00,KA1234,0.0,chalo,2025-03-25 07:55:33+00:00
10.76738,76.649101,2064-06-24 13:29:30+00:00,358250330570366,L,,2025-03-25 08:03:27+00:00,KA1234,0.0,chalo,2025-03-25 07:59:31+00:00
10.767388,76.649117,2064-06-24 13:32:30+00:00,358250330570366,L,,2025-03-25 08:03:27+00:00,KA1234,0.0,chalo,2025-03-25 08:02:32+00:00
10.767387,76.649124,2064-06-24 13:33:30+00:00,358250330570366,L,,2025-03-25 08:06:22+00:00,KA1234,0.0,chalo,2025-03-25 08:03:32+00:00
10.7674,76.649109,2064-06-24 13:34:30+00:00,358250330570366,L,,2025-03-25 08:06:22+00:00,KA1234,0.0,chalo,2025-03-25 08:04:34+00:00
10.767414,76.649193,2064-06-24 13:36:30+00:00,358250330570366,L,,2025-03-25 08:07:19+00:00,KA1234,0.0,chalo,2025-03-25 08:06:31+00:00
10.767325,76.649414,2064-06-24 13:40:30+00:00,358250330570366,L,,2025-03-25 08:11:00+00:00,KA1234,0.0,chalo,2025-03-25 08:10:32+00:00
10.767429,76.649475,2064-06-24 13:43:30+00:00,358250330570366,L,,2025-03-25 08:13:51+00:00,KA1234,0.0,chalo,2025-03-25 08:13:32+00:00
10.765328,76.652725,2064-06-24 13:47:30+00:00,358250330570366,L,,2025-03-25 08:17:32+00:00,KA1234,30.0,chalo,2025-03-25 08:17:32+00:00
10.766509,76.65567,2064-06-24 13:49:30+00:00,358250330570366,L,,2025-03-25 08:20:03+00:00,KA1234,26.0,chalo,2025-03-25 08:19:35+00:00
10.766855,76.660049,2064-06-24 13:51:30+00:00,358250330570366,L,,2025-03-25 08:21:46+00:00,KA1234,37.0,chalo,2025-03-25 08:21:32+00:00
10.774646,76.662674,2064-06-24 13:53:30+00:00,358250330570366,L,,2025-03-25 08:23:35+00:00,KA1234,14.0,chalo,2025-03-25 08:23:32+00:00
10.774112,76.662888,2064-06-24 13:54:30+00:00,358250330570366,L,,2025-03-25 08:25:17+00:00,KA1234,0.0,chalo,2025-03-25 08:24:32+00:00
10.774114,76.662895,2064-06-24 13:56:30+00:00,358250330570366,L,,2025-03-25 08:27:02+00:00,KA1234,0.0,chalo,2025-03-25 08:26:34+00:00
10.77411,76.662895,2064-06-24 13:58:30+00:00,358250330570366,L,,2025-03-25 08:28:50+00:00,KA1234,0.0,chalo,2025-03-25 08:28:32+00:00
10.773146,76.663055,2064-06-24 14:01:30+00:00,358250330570366,L,,2025-03-25 08:32:19+00:00,KA1234,18.0,chalo,2025-03-25 08:31:31+00:00
10.773022,76.667755,2064-06-24 14:02:30+00:00,358250330570366,L,,2025-03-25 08:33:13+00:00,KA1234,26.0,chalo,2025-03-25 08:32:34+00:00
10.772532,76.678787,2064-06-24 14:05:30+00:00,358250330570366,L,,2025-03-25 08:36:03+00:00,KA1234,28.0,chalo,2025-03-25 08:35:32+00:00
10.76997,76.69165,2064-06-24 14:08:30+00:00,358250330570366,L,,2025-03-25 08:38:51+00:00,KA1234,36.0,chalo,2025-03-25 08:38:32+00:00
10.765603,76.695869,2064-06-24 14:09:30+00:00,358250330570366,L,,2025-03-25 08:39:44+00:00,KA1234,34.0,chalo,2025-03-25 08:39:33+00:00
10.761902,76.700012,2064-06-24 14:10:30+00:00,358250330570366,L,,2025-03-25 08:40:35+00:00,KA1234,47.0,chalo,2025-03-25 08:40:34+00:00
10.759173,76.713898,2064-06-24 14:12:30+00:00,358250330570366,L,,2025-03-25 08:43:10+00:00,KA1234,47.0,chalo,2025-03-25 08:42:32+00:00
10.76175,76.725792,2064-06-24 14:14:30+00:00,358250330570366,L,,2025-03-25 08:44:53+00:00,KA1234,56.0,chalo,2025-03-25 08:44:35+00:00
10.759984,76.7341,2064-06-24 14:15:30+00:00,358250330570366,L,,2025-03-25 08:45:48+00:00,KA1234,53.0,chalo,2025-03-25 08:45:32+00:00
10.757424,76.749153,2064-06-24 14:17:30+00:00,358250330570366,L,,2025-03-25 08:47:49+00:00,KA1234,47.0,chalo,2025-03-25 08:47:34+00:00
10.758606,76.775558,2064-06-24 14:21:30+00:00,358250330570366,L,,2025-03-25 08:51:29+00:00,KA1234,50.0,chalo,2025-03-25 08:51:32+00:00
10.756723000000001,76.786362,2064-06-24 14:23:30+00:00,358250330570366,L,,2025-03-25 08:57:42+00:00,KA1234,49.0,chalo,2025-03-25 08:53:32+00:00
10.750394,76.80423,2064-06-24 14:26:30+00:00,358250330570366,L,,2025-03-25 08:57:42+00:00,KA1234,42.0,chalo,2025-03-25 08:56:32+00:00
10.750821,76.818054,2064-06-24 14:30:30+00:00,358250330570366,L,,2025-03-25 09:00:37+00:00,KA1234,0.0,chalo,2025-03-25 09:00:32+00:00
10.744955000000001,76.828758,2064-06-24 14:33:30+00:00,358250330570366,L,,2025-03-25 09:03:58+00:00,KA1234,46.0,chalo,2025-03-25 09:03:32+00:00
10.740582,76.83445,2064-06-24 14:34:30+00:00,358250330570366,L,,2025-03-25 09:04:54+00:00,KA1234,46.0,chalo,2025-03-25 09:04:32+00:00
10.73754,76.833809,2064-06-24 14:36:30+00:00,358250330570366,L,,2025-03-25 09:06:40+00:00,KA1234,0.0,chalo,2025-03-25 09:06:32+00:00
10.737535,76.833809,2064-06-24 14:37:30+00:00,358250330570366,L,,2025-03-25 09:08:22+00:00,KA1234,0.0,chalo,2025-03-25 09:07:32+00:00
10.737515,76.833824,2064-06-24 14:40:30+00:00,358250330570366,L,,2025-03-25 09:10:53+00:00,KA1234,0.0,chalo,2025-03-25 09:10:32+00:00
10.737522,76.8339,2064-06-24 14:44:30+00:00,358250330570366,L,,2025-03-25 09:14:34+00:00,KA1234,0.0,chalo,2025-03-25 09:14:32+00:00
10.737754,76.835526,2064-06-24 14:47:30+00:00,358250330570366,L,,2025-03-25 09:18:14+00:00,KA1234,20.0,chalo,2025-03-25 09:17:32+00:00
10.733971,76.837982,2064-06-24 14:48:30+00:00,358250330570366,L,,2025-03-25 09:19:09+00:00,KA1234,29.0,chalo,2025-03-25 09:18:32+00:00
10.72978,76.840652,2064-06-24 14:49:30+00:00,358250330570366,L,,2025-03-25 09:20:04+00:00,KA1234,49.0,chalo,2025-03-25 09:19:35+00:00
10.722815,76.846199,2064-06-24 14:50:30+00:00,358250330570366,L,,2025-03-25 09:20:56+00:00,KA1234,66.0,chalo,2025-03-25 09:20:32+00:00
10.716569,76.848969,2064-06-24 14:51:30+00:00,358250330570366,L,,2025-03-25 09:21:48+00:00,KA1234,53.0,chalo,2025-03-25 09:21:32+00:00
10.70224,76.853859,2064-06-24 14:54:30+00:00,358250330570366,L,,2025-03-25 09:25:23+00:00,KA1234,36.0,chalo,2025-03-25 09:24:32+00:00
10.69735,76.85807,2064-06-24 14:55:30+00:00,358250330570366,L,,2025-03-25 09:26:50+00:00,KA1234,53.0,chalo,2025-03-25 09:25:32+00:00
10.693408,76.870476,2064-06-24 14:57:30+00:00,358250330570366,L,,2025-03-25 09:27:41+00:00,KA1234,26.0,chalo,2025-03-25 09:27:32+00:00
10.691584,76.901535,2064-06-24 15:02:00+00:00,358250330570366,L,,2025-03-25 09:32:59+00:00,KA1234,72.0,chalo,2025-03-25 09:32:02+00:00
10.681961,76.932236,2064-06-24 15:05:30+00:00,358250330570366,L,,2025-03-25 09:35:58+00:00,KA1234,76.0,chalo,2025-03-25 09:35:32+00:00
13.101252,80.163277,2025-03-25 09:32:00+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,34.0,chalo,2025-03-25 09:32:02+00:00
13.101324,80.162582,2025-03-25 09:32:20+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,5.0,chalo,2025-03-25 09:32:22+00:00
13.101297,80.162361,2025-03-25 09:32:30+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,0.0,chalo,2025-03-25 09:32:32+00:00
13.101341,80.162262,2025-03-25 09:32:49+00:00,869244042810758,L,,2025-03-25 09:32:59+00:00,KA01G1234,8.0,chalo,2025-03-25 09:32:52+00:00
13.104312,80.153786,2025-03-25 09:34:49+00:00,869244042810758,L,,2025-03-25 09:35:58+00:00,KA01G1234,23.0,chalo,2025-03-25 09:34:52+00:00
13.050584,80.206253,2025-03-25 14:23:18+00:00,869244044515231,L,,2025-03-25 09:13:32+00:00,KA01G1234,0.0,chalo,2025-03-25 09:12:19+00:00
13.050582,80.206261,2025-03-25 14:24:19+00:00,869244044515231,L,,2025-03-25 09:13:32+00:00,KA01G1234,0.0,chalo,2025-03-25 09:13:32+00:00
13.050583,80.206261,2025-03-25 14:25:18+00:00,869244044515231,L,,2025-03-25 09:14:34+00:00,KA01G1234,0.0,chalo,2025-03-25 09:13:50+00:00
13.050584,80.206261,2025-03-25 14:25:48+00:00,869244044515231,L,,2025-03-25 09:15:18+00:00,KA01G1234,0.0,chalo,2025-03-25 09:15:12+00:00
13.050584,80.206261,2025-03-25 14:26:08+00:00,869244044515231,L,,2025-03-25 09:15:18+00:00,KA01G1234,0.0,chalo,2025-03-25 09:15:12+00:00
12.871344,80.08107,2025-03-25 14:36:49+00:00,358250330564328,L,,2025-03-25 09:10:53+00:00,KA1234,0.0,chalo,2025-03-25 09:10:21+00:00
12.820527,80.230499,2025-03-25 14:36:54+00:00,868728039305781,L,,2025-03-25 09:10:53+00:00,KA01G1234,32.0,chalo,2025-03-25 09:10:12+00:00
13.061029,80.265182,2025-03-25 14:37:22+00:00,869244044518292,L,,2025-03-25 09:10:53+00:00,KA01G1234,25.0,chalo,2025-03-25 09:10:06+00:00
12.818307,80.230225,2025-03-25 14:37:24+00:00,868728039305781,L,,2025-03-25 09:10:53+00:00,KA01G1234,42.0,chalo,2025-03-25 09:10:47+00:00
12.816685,80.229591,2025-03-25 14:37:39+00:00,868728039305781,L,,2025-03-25 09:11:43+00:00,KA01G1234,51.0,chalo,2025-03-25 09:11:03+00:00
12.811485,80.228294,2025-03-25 14:38:24+00:00,868728039305781,L,,2025-03-25 09:13:32+00:00,KA01G1234,47.0,chalo,2025-03-25 09:11:54+00:00
13.037719,80.134834,2025-03-25 14:38:29+00:00,869244044492092,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:36+00:00
13.084942,80.209473,2025-03-25 14:38:31+00:00,869244042752729,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:32+00:00
13.196798,80.234093,2025-03-25 14:38:32+00:00,868728039247041,L,,2025-03-25 09:10:53+00:00,KA01G1234,43.0,chalo,2025-03-25 09:10:07+00:00
13.1358,80.297493,2025-03-25 14:38:33+00:00,868728039291734,L,,2025-03-25 09:10:53+00:00,KA01G1234,20.0,chalo,2025-03-25 09:10:27+00:00
12.94852,80.142975,2025-03-25 14:38:37+00:00,869244044490492,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:06+00:00
13.029443,80.237076,2025-03-25 14:38:38+00:00,869244044519704,L,,2025-03-25 09:10:53+00:00,KA01G1234,32.0,chalo,2025-03-25 09:10:32+00:00
12.980336,80.252792,2025-03-25 14:38:40+00:00,869244044516015,L,,2025-03-25 09:10:53+00:00,KA01G1234,32.0,chalo,2025-03-25 09:10:33+00:00
12.932322,80.1213,2025-03-25 14:38:40+00:00,868728039263089,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:33+00:00
13.196708,80.235001,2025-03-25 14:38:42+00:00,868728039247041,L,,2025-03-25 09:10:53+00:00,KA01G1234,22.0,chalo,2025-03-25 09:10:07+00:00
12.948409999999999,80.142998,2025-03-25 14:38:48+00:00,869244044490492,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:25+00:00
13.316502,80.145775,2025-03-25 14:38:50+00:00,868728039279739,L,,2025-03-25 09:11:43+00:00,KA01G1234,30.0,chalo,2025-03-25 09:10:57+00:00
13.196682,80.235229,2025-03-25 14:38:52+00:00,868728039247041,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:07+00:00
12.808127,80.226761,2025-03-25 14:38:54+00:00,868728039305781,L,,2025-03-25 09:13:32+00:00,KA01G1234,22.0,chalo,2025-03-25 09:12:41+00:00
13.362142,80.139633,2025-03-25 14:38:56+00:00,869244042763825,L,,2025-03-25 09:10:53+00:00,KA01G1234,21.0,chalo,2025-03-25 09:10:47+00:00
13.037719,80.134834,2025-03-25 14:38:59+00:00,869244044492092,L,,2025-03-25 09:11:43+00:00,KA01G1234,0.0,chalo,2025-03-25 09:11:07+00:00
13.085048,80.207344,2025-03-25 14:39:01+00:00,869244042752729,L,,2025-03-25 09:10:53+00:00,KA01G1234,42.0,chalo,2025-03-25 09:10:34+00:00
13.125892,79.910851,2025-03-25 14:39:03+00:00,869244044499519,L,,2025-03-25 09:13:32+00:00,KA01G1234,19.0,chalo,2025-03-25 09:12:45+00:00
12.807953,80.226265,2025-03-25 14:39:04+00:00,868728039305781,L,,2025-03-25 09:13:32+00:00,KA01G1234,27.0,chalo,2025-03-25 09:12:56+00:00
13.362711000000001,80.139542,2025-03-25 14:39:05+00:00,869244042763825,L,,2025-03-25 09:10:53+00:00,KA01G1234,30.0,chalo,2025-03-25 09:10:47+00:00
13.029916,80.237839,2025-03-25 14:39:07+00:00,869244044519704,L,,2025-03-25 09:10:53+00:00,KA01G1234,26.0,chalo,2025-03-25 09:10:32+00:00
12.978973,80.252716,2025-03-25 14:39:09+00:00,869244044516015,L,,2025-03-25 09:10:53+00:00,KA01G1234,21.0,chalo,2025-03-25 09:10:34+00:00
13.095638,80.197922,2025-03-25 14:39:14+00:00,869244042699532,L,,2025-03-25 09:10:53+00:00,KA01G1234,0.0,chalo,2025-03-25 09:10:11+00:00
13.026348,80.23278,2025-03-25 14:39:14+00:00,868728039296428,L,,2025-03-25 09:11:43+00:00,KA01G1234,11.0,chalo,2025-03-25 09:11:07+00:00
