lat,long,timestamp,deviceId,dataState,routeNumber,date,vehicleNumber,speed,provider,serverTime
13.192811,80.18383,2025-03-24 11:54:53+00:00,869244044649139,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:24:58+00:00
13.036663,80.112488,2025-03-24 11:54:54+00:00,868728039300063,L,,2025-03-24 06:25:58+00:00,KA01G1234,32.0,chalo,2025-03-24 06:24:57+00:00
12.691165,79.980141,2025-03-24 11:54:54+00:00,868728039343261,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:24:58+00:00
13.036255,80.201881,2025-03-24 11:54:54+00:00,869244044518524,L,,2025-03-24 06:25:58+00:00,KA01G1234,6.0,chalo,2025-03-24 06:24:59+00:00
13.193538,80.183884,2025-03-24 11:54:55+00:00,868728039299372,L,,2025-03-24 06:25:58+00:00,KA01G1234,11.0,chalo,2025-03-24 06:24:57+00:00
13.0396,80.08667,2025-03-24 11:54:55+00:00,868728039260473,L,,2025-03-24 06:25:58+00:00,KA01G1234,52.0,chalo,2025-03-24 06:24:58+00:00
13.386808,80.268417,2025-03-24 11:54:55+00:00,869244042802375,L,,2025-03-24 06:25:58+00:00,KA01G1234,36.0,chalo,2025-03-24 06:24:59+00:00
12.918973,80.083534,2025-03-24 11:54:56+00:00,868728039292567,L,,2025-03-24 06:25:58+00:00,KA01G1234,13.0,chalo,2025-03-24 06:24:57+00:00
13.115715,80.289368,2025-03-24 11:54:56+00:00,868728039335853,L,,2025-03-24 06:25:58+00:00,KA01G1234,12.0,chalo,2025-03-24 06:24:58+00:00
13.088685,80.16993,2025-03-24 11:54:56+00:00,868728039296493,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:24:58+00:00
12.920616,80.111771,2025-03-24 11:54:56+00:00,869244044508079,L,,2025-03-24 06:25:58+00:00,KA01G1234,52.0,chalo,2025-03-24 06:24:59+00:00
13.013188,80.205856,2025-03-24 11:54:56+00:00,869244044492084,L,,2025-03-24 06:25:58+00:00,KA01G1234,33.0,chalo,2025-03-24 06:24:59+00:00
13.098337,80.169685,2025-03-24 11:54:56+00:00,868728039267734,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:00+00:00
13.022037,80.182129,2025-03-24 11:54:56+00:00,869244042770986,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:00+00:00
12.847548,80.240761,2025-03-24 11:54:56+00:00,869244044530909,L,,2025-03-24 06:25:58+00:00,KA01G1234,50.0,chalo,2025-03-24 06:25:06+00:00
12.921488,80.197151,2025-03-24 11:54:57+00:00,869244044526899,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:24:58+00:00
13.044807,80.198723,2025-03-24 11:54:57+00:00,869244044529919,L,,2025-03-24 06:25:58+00:00,KA01G1234,20.0,chalo,2025-03-24 06:24:59+00:00
13.102209,80.210617,2025-03-24 11:54:57+00:00,869244042648919,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
13.064874,80.172256,2025-03-24 11:54:58+00:00,869244044498594,L,,2025-03-24 06:25:58+00:00,KA01G1234,32.0,chalo,2025-03-24 06:25:00+00:00
13.086765,80.260422,2025-03-24 11:54:58+00:00,869244044494080,L,,2025-03-24 06:25:58+00:00,KA01G1234,20.0,chalo,2025-03-24 06:25:00+00:00
13.17242,80.304375,2025-03-24 11:54:58+00:00,869244044530180,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:00+00:00
12.964627,80.119095,2025-03-24 11:54:58+00:00,869244042750848,L,,2025-03-24 06:25:58+00:00,KA01G1234,58.0,chalo,2025-03-24 06:25:06+00:00
12.925735,80.11731,2025-03-24 11:55:00+00:00,869244044697799,L,,2025-03-24 06:25:58+00:00,KA01G1234,7.0,chalo,2025-03-24 06:25:07+00:00
13.28202,80.253807,2025-03-24 11:55:01+00:00,869244042770887,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
12.973127,80.137535,2025-03-24 11:55:02+00:00,869244044518789,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
13.021581,80.2258,2025-03-24 11:55:02+00:00,869244042817209,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
13.039623,80.245514,2025-03-24 11:55:03+00:00,868728039319022,L,,2025-03-24 06:25:58+00:00,KA01G1234,21.0,chalo,2025-03-24 06:25:07+00:00
13.115972,80.063225,2025-03-24 11:55:04+00:00,869244044523631,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
12.947355,80.141464,2025-03-24 11:55:04+00:00,869244042791057,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:06+00:00
13.11193,80.025551,2025-03-24 11:55:04+00:00,869244042813711,L,,2025-03-24 06:25:58+00:00,KA01G1234,17.0,chalo,2025-03-24 06:25:07+00:00
13.128785,80.241402,2025-03-24 11:55:05+00:00,869244044535841,L,,2025-03-24 06:25:58+00:00,KA01G1234,5.0,chalo,2025-03-24 06:25:07+00:00
12.948533,80.14444,2025-03-24 11:55:05+00:00,869244042797575,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:07+00:00
12.896182,80.227531,2025-03-24 11:55:06+00:00,869244042729560,L,,2025-03-24 06:25:58+00:00,KA01G1234,28.0,chalo,2025-03-24 06:25:15+00:00
13.143648,80.29644,2025-03-24 11:55:12+00:00,868728039341547,L,,2025-03-24 06:25:58+00:00,KA01G1234,23.0,chalo,2025-03-24 06:25:15+00:00
12.921513000000001,80.143669,2025-03-24 11:55:12+00:00,868728039318297,L,,2025-03-24 06:25:58+00:00,KA01G1234,18.0,chalo,2025-03-24 06:25:16+00:00
13.092396,80.269508,2025-03-24 11:55:12+00:00,869244044500522,L,,2025-03-24 06:25:58+00:00,KA01G1234,5.0,chalo,2025-03-24 06:25:17+00:00
13.180861,80.298485,2025-03-24 11:55:14+00:00,869244044492605,L,,2025-03-24 06:25:58+00:00,KA01G1234,19.0,chalo,2025-03-24 06:25:18+00:00
13.04138,80.26545,2025-03-24 11:55:14+00:00,869244044519894,L,,2025-03-24 06:25:58+00:00,KA01G1234,16.0,chalo,2025-03-24 06:25:19+00:00
12.899448,80.227959,2025-03-24 11:55:15+00:00,869244042800924,L,,2025-03-24 06:25:58+00:00,KA01G1234,13.0,chalo,2025-03-24 06:25:18+00:00
12.99481,80.087051,2025-03-24 11:55:15+00:00,868728039290637,L,,2025-03-24 06:25:58+00:00,KA01G1234,15.0,chalo,2025-03-24 06:25:18+00:00
12.926549,80.197533,2025-03-24 11:55:16+00:00,869244044489320,L,,2025-03-24 06:25:58+00:00,KA01G1234,10.0,chalo,2025-03-24 06:25:19+00:00
13.063357,80.247734,2025-03-24 11:55:16+00:00,868728039280869,L,,2025-03-24 06:25:58+00:00,KA01G1234,23.0,chalo,2025-03-24 06:25:22+00:00
13.131657,80.235603,2025-03-24 11:55:17+00:00,869244044735201,L,,2025-03-24 06:25:58+00:00,KA01G1234,0.0,chalo,2025-03-24 06:25:20+00:00
13.128704,80.295586,2025-03-24 11:55:17+00:00,869244042752505,L,,2025-03-24 06:25:58+00:00,KA01G1234,20.0,chalo,2025-03-24 06:25:22+00:00
13.086891,80.258041,2025-03-24 11:55:21+00:00,869244044699001,L,,2025-03-24 06:25:58+00:00,KA01G1234,27.0,chalo,2025-03-24 06:25:23+00:00
12.970743,80.149155,2025-03-23 11:36:10+00:00,869244044503914,L,,2025-03-23 06:28:32+00:00,KA01G1234,0.0,chalo,2025-03-23 06:28:09+00:00
10.758783,76.757942,2064-06-22 14:19:23+00:00,358250330570366,L,,2025-03-23 08:49:50+00:00,KA1234,50.0,chalo,2025-03-23 08:49:25+00:00
10.737456,76.833786,2064-06-22 14:36:23+00:00,358250330570366,L,,2025-03-23 09:07:13+00:00,KA1234,0.0,chalo,2025-03-23 09:06:28+00:00
10.736279,76.836769,2064-06-22 14:47:24+00:00,358250330570366,L,,2025-03-23 09:18:03+00:00,KA1234,34.0,chalo,2025-03-23 09:17:28+00:00
10.695072,76.868126,2064-06-22 14:58:24+00:00,358250330570366,L,,2025-03-23 09:28:50+00:00,KA1234,40.0,chalo,2025-03-23 09:28:28+00:00
10.66895,77.006783,2064-06-22 15:43:24+00:00,358250330570366,L,,2025-03-23 10:13:57+00:00,KA1234,0.0,chalo,2025-03-23 10:13:27+00:00
10.669003,77.006813,2064-06-22 16:10:24+00:00,358250330570366,L,,2025-03-23 10:41:16+00:00,KA1234,0.0,chalo,2025-03-23 10:40:25+00:00
10.740172,76.83461,2064-06-22 17:26:24+00:00,358250330570366,L,,2025-03-23 11:57:22+00:00,KA1234,36.0,chalo,2025-03-23 11:56:26+00:00
10.751158,76.802155,2064-06-22 17:33:24+00:00,358250330570366,L,,2025-03-23 12:04:06+00:00,KA1234,45.0,chalo,2025-03-23 12:03:26+00:00
10.757482,76.742508,2064-06-22 17:44:24+00:00,358250330570366,L,,2025-03-23 12:14:47+00:00,KA1234,45.0,chalo,2025-03-23 12:14:26+00:00
10.772175,76.679794,2064-06-22 17:58:24+00:00,358250330570366,L,,2025-03-23 12:28:37+00:00,KA1234,0.0,chalo,2025-03-23 12:28:26+00:00
10.767334,76.649231,2064-06-22 18:24:24+00:00,358250330570366,L,,2025-03-23 12:55:11+00:00,KA1234,0.0,chalo,2025-03-23 12:54:28+00:00
10.774108,76.66288,2064-06-22 18:54:24+00:00,358250330570366,L,,2025-03-23 13:25:10+00:00,KA1234,0.0,chalo,2025-03-23 13:24:29+00:00
10.75795,76.751282,2064-06-22 19:17:24+00:00,358250330570366,L,,2025-03-23 13:47:58+00:00,KA1234,0.0,chalo,2025-03-23 13:47:28+00:00
10.758332,76.755508,2064-06-22 19:18:24+00:00,358250330570366,L,,2025-03-23 13:48:46+00:00,KA1234,30.0,chalo,2025-03-23 13:48:26+00:00
10.693114,76.895012,2064-06-22 19:58:24+00:00,358250330570366,L,,2025-03-23 14:28:51+00:00,KA1234,49.0,chalo,2025-03-23 14:28:26+00:00
10.684381,76.925529,2064-06-22 20:03:24+00:00,358250330570366,L,,2025-03-23 14:34:13+00:00,KA1234,49.0,chalo,2025-03-23 14:33:25+00:00
10.662657,77.006134,2064-06-22 20:34:24+00:00,358250330570366,L,,2025-03-23 15:05:12+00:00,KA1234,5.0,chalo,2025-03-23 15:04:28+00:00
10.805634,77.016968,2064-06-22 21:02:24+00:00,358250330570366,L,,2025-03-23 15:32:40+00:00,KA1234,27.0,chalo,2025-03-23 15:32:26+00:00
10.48826,77.452263,2064-06-23 00:16:25+00:00,358250330570366,L,,2025-03-23 18:46:38+00:00,KA1234,56.0,chalo,2025-03-23 18:46:27+00:00
10.456472,77.481247,2064-06-23 00:51:25+00:00,358250330570366,L,,2025-03-23 19:21:56+00:00,KA1234,46.0,chalo,2025-03-23 19:21:26+00:00
10.669331,77.006134,2064-06-23 02:39:25+00:00,358250330570366,L,,2025-03-23 21:09:40+00:00,KA1234,0.0,chalo,2025-03-23 21:09:26+00:00
10.669335,77.006165,2064-06-23 03:23:25+00:00,358250330570366,L,,2025-03-23 21:53:54+00:00,KA1234,0.0,chalo,2025-03-23 21:53:26+00:00
10.669052,77.006195,2064-06-23 03:42:25+00:00,358250330570366,L,,2025-03-23 22:12:54+00:00,KA1234,0.0,chalo,2025-03-23 22:12:29+00:00
10.669083,77.006233,2064-06-23 05:01:25+00:00,358250330570366,L,,2025-03-23 23:31:44+00:00,KA1234,0.0,chalo,2025-03-23 23:31:26+00:00
10.669084,77.006233,2064-06-23 05:03:25+00:00,358250330570366,L,,2025-03-23 23:33:50+00:00,KA1234,0.0,chalo,2025-03-23 23:33:27+00:00
10.669064,77.00621,2064-06-23 05:13:25+00:00,358250330570366,L,,2025-03-23 23:43:55+00:00,KA1234,0.0,chalo,2025-03-23 23:43:27+00:00
10.697415,76.864174,2064-06-23 07:06:26+00:00,358250330570366,L,,2025-03-24 01:36:46+00:00,KA1234,46.0,chalo,2025-03-24 01:36:30+00:00
10.757944,76.751602,2064-06-23 07:32:26+00:00,358250330570366,L,,2025-03-24 02:02:43+00:00,KA1234,23.0,chalo,2025-03-24 02:02:27+00:00
10.766791,76.653435,2064-06-23 07:51:26+00:00,358250330570366,L,,2025-03-24 02:22:09+00:00,KA1234,35.0,chalo,2025-03-24 02:21:28+00:00
10.76742,76.649231,2064-06-23 08:28:26+00:00,358250330570366,L,,2025-03-24 02:59:22+00:00,KA1234,0.0,chalo,2025-03-24 02:58:55+00:00
10.772571,76.677795,2064-06-23 09:03:26+00:00,358250330570366,L,,2025-03-24 03:35:07+00:00,KA1234,9.0,chalo,2025-03-24 03:34:21+00:00
10.674838,76.955002,2064-06-23 10:13:26+00:00,358250330570366,L,,2025-03-24 04:44:19+00:00,KA1234,63.0,chalo,2025-03-24 04:43:28+00:00
10.661226,77.006401,2064-06-23 10:29:26+00:00,358250330570366,L,,2025-03-24 04:59:48+00:00,KA1234,0.0,chalo,2025-03-24 04:59:30+00:00
10.66125,77.006416,2064-06-23 11:05:26+00:00,358250330570366,L,,2025-03-24 05:35:47+00:00,KA1234,0.0,chalo,2025-03-24 05:35:28+00:00
10.661719,77.006126,2064-06-23 11:43:26+00:00,358250330570366,L,,2025-03-24 06:14:15+00:00,KA1234,0.0,chalo,2025-03-24 06:13:31+00:00
12.871354,80.080971,2025-03-23 11:55:20+00:00,358250330564328,L,,2025-03-23 06:28:32+00:00,KA1234,0.0,chalo,2025-03-23 06:28:24+00:00
12.871354,80.080978,2025-03-23 11:55:24+00:00,358250330564328,L,,2025-03-23 06:29:27+00:00,KA1234,0.0,chalo,2025-03-23 06:28:31+00:00
12.952361,80.241936,2025-03-23 11:55:43+00:00,869244042791065,L,,2025-03-23 06:28:32+00:00,KA01G1234,45.0,chalo,2025-03-23 06:28:04+00:00
13.125377,80.039467,2025-03-23 11:55:52+00:00,869244044495566,L,,2025-03-23 06:33:16+00:00,KA01G1234,0.0,chalo,2025-03-23 06:33:13+00:00
13.114347,80.292435,2025-03-24 10:57:32+00:00,869244042663504,L,,2025-03-24 05:32:03+00:00,KA01G1234,0.0,chalo,2025-03-24 05:31:18+00:00
13.100868,80.214233,2025-03-24 10:58:26+00:00,868728039343329,L,,2025-03-24 05:31:16+00:00,KA01G1234,0.0,chalo,2025-03-24 05:30:21+00:00
13.152467,80.300194,2025-03-24 10:59:00+00:00,869244042752505,L,,2025-03-24 05:30:29+00:00,KA01G1234,8.0,chalo,2025-03-24 05:29:47+00:00
13.108057,80.244713,2025-03-24 10:59:01+00:00,868728039302606,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:57+00:00
13.009756,80.203758,2025-03-24 10:59:03+00:00,869244044492639,L,,2025-03-24 05:30:29+00:00,KA01G1234,20.0,chalo,2025-03-24 05:29:44+00:00
13.10051,80.21505,2025-03-24 10:59:06+00:00,868728039343329,L,,2025-03-24 05:31:16+00:00,KA01G1234,18.0,chalo,2025-03-24 05:30:33+00:00
13.190038,80.201904,2025-03-24 10:59:07+00:00,868728039247041,L,,2025-03-24 05:32:53+00:00,KA01G1234,12.0,chalo,2025-03-24 05:32:19+00:00
13.087763,80.283852,2025-03-24 10:59:11+00:00,869244044496374,L,,2025-03-24 05:32:03+00:00,KA01G1234,0.0,chalo,2025-03-24 05:31:31+00:00
13.107283,80.24614,2025-03-24 10:59:12+00:00,868728039283830,L,,2025-03-24 05:30:29+00:00,KA01G1234,16.0,chalo,2025-03-24 05:29:54+00:00
13.087985,80.283768,2025-03-24 10:59:12+00:00,869244042789572,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:30:05+00:00
13.022277,80.277298,2025-03-24 10:59:27+00:00,869244044529638,L,,2025-03-24 05:30:29+00:00,KA01G1234,16.0,chalo,2025-03-24 05:29:37+00:00
12.923252,80.016258,2025-03-24 10:59:27+00:00,869244044496382,L,,2025-03-24 05:31:16+00:00,KA01G1234,54.0,chalo,2025-03-24 05:30:25+00:00
13.046955,80.248627,2025-03-24 10:59:31+00:00,868728039266181,L,,2025-03-24 05:30:29+00:00,KA01G1234,7.0,chalo,2025-03-24 05:29:38+00:00
13.019239,80.206284,2025-03-24 10:59:31+00:00,869244044527582,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:47+00:00
13.021278,80.263039,2025-03-24 10:59:33+00:00,358250330773135,L,,2025-03-24 05:30:29+00:00,KA1234,15.0,chalo,2025-03-24 05:29:37+00:00
13.0082,80.20443,2025-03-24 10:59:33+00:00,869244044492639,L,,2025-03-24 05:30:29+00:00,KA01G1234,35.0,chalo,2025-03-24 05:29:49+00:00
13.034517,80.230034,2025-03-24 10:59:34+00:00,868728039304115,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:37+00:00
12.999107,80.256004,2025-03-24 10:59:34+00:00,868728039338782,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:38+00:00
12.867874,80.07576,2025-03-24 10:59:34+00:00,869244042797518,L,,2025-03-24 05:30:29+00:00,KA01G1234,9.0,chalo,2025-03-24 05:29:39+00:00
13.121158,80.102547,2025-03-24 10:59:34+00:00,869244044508343,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:39+00:00
13.232705,80.235085,2025-03-24 10:59:35+00:00,868728039309551,L,,2025-03-24 05:30:29+00:00,KA01G1234,31.0,chalo,2025-03-24 05:29:37+00:00
13.175344,80.305878,2025-03-24 10:59:35+00:00,869244044492977,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:38+00:00
12.979487,80.252617,2025-03-24 10:59:35+00:00,869244042819411,L,,2025-03-24 05:30:29+00:00,KA01G1234,14.0,chalo,2025-03-24 05:29:40+00:00
12.777507,80.010429,2025-03-24 10:59:36+00:00,868728039248270,L,,2025-03-24 05:30:29+00:00,KA01G1234,26.0,chalo,2025-03-24 05:29:37+00:00
13.014742,80.225876,2025-03-24 10:59:36+00:00,868728039167058,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:38+00:00
13.035109,80.22979,2025-03-24 10:59:36+00:00,869244044496325,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:39+00:00
13.051655,80.094238,2025-03-24 10:59:36+00:00,869244044698714,L,,2025-03-24 05:30:29+00:00,KA01G1234,15.0,chalo,2025-03-24 05:29:40+00:00
13.045293,80.114609,2025-03-24 10:59:36+00:00,868728039319287,L,,2025-03-24 05:30:29+00:00,KA01G1234,30.0,chalo,2025-03-24 05:29:40+00:00
12.886852,80.148849,2025-03-24 10:59:36+00:00,869244044663734,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:40+00:00
13.069004,80.205261,2025-03-24 10:59:36+00:00,869244044500522,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:41+00:00
13.076698,80.287224,2025-03-24 10:59:37+00:00,868728039337974,L,,2025-03-24 05:30:29+00:00,KA01G1234,53.0,chalo,2025-03-24 05:29:38+00:00
12.877141,80.079567,2025-03-24 10:59:37+00:00,869244044497505,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:39+00:00
13.0874,80.283752,2025-03-24 10:59:37+00:00,869244044497372,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:40+00:00
13.095784,80.197937,2025-03-24 10:59:37+00:00,869244042749741,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:41+00:00
12.916895,80.107109,2025-03-24 10:59:37+00:00,869244044727190,L,,2025-03-24 05:30:29+00:00,KA01G1234,28.0,chalo,2025-03-24 05:29:41+00:00
12.756246,80.206818,2025-03-24 10:59:37+00:00,869244044518714,L,,2025-03-24 05:30:29+00:00,KA01G1234,53.0,chalo,2025-03-24 05:29:42+00:00
12.993557,80.217888,2025-03-24 10:59:37+00:00,869244044520066,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:44+00:00
12.865937,80.173943,2025-03-24 10:59:38+00:00,869244042709166,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:40+00:00
12.981558,80.252739,2025-03-24 10:59:38+00:00,868728039304917,L,,2025-03-24 05:30:29+00:00,KA01G1234,34.0,chalo,2025-03-24 05:29:40+00:00
12.91916,80.179276,2025-03-24 10:59:38+00:00,868728039331886,L,,2025-03-24 05:30:29+00:00,KA01G1234,32.0,chalo,2025-03-24 05:29:40+00:00
13.03114,80.198204,2025-03-24 10:59:38+00:00,868728039262933,L,,2025-03-24 05:30:29+00:00,KA01G1234,9.0,chalo,2025-03-24 05:29:41+00:00
13.126107,80.294861,2025-03-24 10:59:38+00:00,868728039311763,L,,2025-03-24 05:30:29+00:00,KA01G1234,26.0,chalo,2025-03-24 05:29:41+00:00
12.948259,80.142311,2025-03-24 10:59:38+00:00,869244042791057,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:41+00:00
12.991155,80.256065,2025-03-24 10:59:38+00:00,868728039297392,L,,2025-03-24 05:30:29+00:00,KA01G1234,11.0,chalo,2025-03-24 05:29:42+00:00
13.009969,80.119949,2025-03-24 10:59:38+00:00,869244042799563,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
12.913004,80.155273,2025-03-24 10:59:38+00:00,869244044530339,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
12.886537,80.209793,2025-03-24 10:59:38+00:00,868728039293052,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
13.145445,80.104439,2025-03-24 10:59:38+00:00,869244044527988,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:43+00:00
13.055276,80.193214,2025-03-24 10:59:38+00:00,869244044697849,L,,2025-03-24 05:30:29+00:00,KA01G1234,30.0,chalo,2025-03-24 05:29:43+00:00
13.098613,80.233971,2025-03-24 10:59:39+00:00,868728039341885,L,,2025-03-24 05:30:29+00:00,KA01G1234,25.0,chalo,2025-03-24 05:29:41+00:00
13.074458,80.276329,2025-03-24 10:59:39+00:00,869244044521379,L,,2025-03-24 05:30:29+00:00,KA01G1234,33.0,chalo,2025-03-24 05:29:41+00:00
13.129904,80.213486,2025-03-24 10:59:39+00:00,869244044738940,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:41+00:00
13.131794,80.235313,2025-03-24 10:59:39+00:00,869244044527699,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
12.978448,80.252174,2025-03-24 10:59:39+00:00,869244042677892,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:43+00:00
13.11965,80.149994,2025-03-24 10:59:39+00:00,869244042820096,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:44+00:00
13.102157,80.194443,2025-03-24 10:59:39+00:00,869244044525560,L,,2025-03-24 05:30:29+00:00,KA01G1234,5.0,chalo,2025-03-24 05:29:44+00:00
13.087151,80.223419,2025-03-24 10:59:39+00:00,869244042677454,L,,2025-03-24 05:30:29+00:00,KA01G1234,30.0,chalo,2025-03-24 05:30:01+00:00
13.066756,80.284416,2025-03-24 10:59:40+00:00,869244044496267,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
12.84444,80.062019,2025-03-24 10:59:40+00:00,868728039342495,L,,2025-03-24 05:30:29+00:00,KA01G1234,0.0,chalo,2025-03-24 05:29:42+00:00
