deviceId,Fleet#,Time,Date,Interval,Day_of_week,start_stop,end_stop,start_order,end_order,routeId,timeTaken,direction,route_name
868728039291882,J1754,2025-03-31 01:38:13,2025-03-31,5,0,FORESHORE ESTATE,ADYAR SIGNAL (MALAR HOSPITAL),5,7,1965,493.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 01:51:40,2025-03-31,6,0,ADYAR DEPOT,KANDANCHAVADI,8,10,1965,807.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 01:58:08,2025-03-31,6,0,KANDANCHAVADI,MOOTAKARAN CHAVADI,10,12,1965,388.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:00:45,2025-03-31,7,0,MOOTAKARAN CHAVADI,KARAPAKKAM,12,13,1965,157.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:05:21,2025-03-31,7,0,KARAPAKKAM,SHOLINGANALLUR P.U.OFFICE,13,14,1965,276.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:12:54,2025-03-31,7,0,SHOLINGANALLUR P.U.OFFICE,SEMMANCHERI ALAMARAM,14,16,1965,453.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:15:47,2025-03-31,8,0,SEMMANCHERI ALAMARAM,NAVALUR,16,17,1965,173.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:18:32,2025-03-31,8,0,NAVALUR,NAVALUR CHURCH,17,18,1965,165.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:25:22,2025-03-31,8,0,NAVALUR CHURCH,HINDUSTAN COLLEGE,18,20,1965,410.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 02:27:16,2025-03-31,8,0,HINDUSTAN COLLEGE,KELAMBAKKAM,20,21,1965,114.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 03:46:41,2025-03-31,14,0,HINDUSTAN COLLEGE,NAVALUR CHURCH,2,4,1965,424.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 03:50:59,2025-03-31,14,0,NAVALUR CHURCH,NAVALUR,4,5,1965,258.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 03:55:29,2025-03-31,14,0,NAVALUR,SEMMANCHERI ALAMARAM,5,6,1965,270.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:04:12,2025-03-31,15,0,SEMMANCHERI ALAMARAM,SHOLINGANALLUR P.U.OFFICE,6,8,1965,523.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:06:16,2025-03-31,15,0,SHOLINGANALLUR P.U.OFFICE,KARAPAKKAM,8,9,1965,124.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:09:45,2025-03-31,15,0,KARAPAKKAM,MOOTAKARAN CHAVADI,9,10,1965,209.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:20:29,2025-03-31,16,0,MOOTAKARAN CHAVADI,S.R.P TOOLS,10,13,1965,644.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:21:26,2025-03-31,16,0,S.R.P TOOLS,KANDANCHAVADI,9,10,1965,57.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 04:32:54,2025-03-31,17,0,KANDANCHAVADI,ADYAR DEPOT,10,8,1965,688.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 04:37:05,2025-03-31,17,0,ADYAR DEPOT,ADYAR SIGNAL (MALAR HOSPITAL),10,11,1965,251.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 04:45:39,2025-03-31,18,0,ADYAR SIGNAL (MALAR HOSPITAL),FORESHORE ESTATE,11,17,1965,514.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 05:00:01,2025-03-31,19,0,FORESHORE ESTATE,SECRETARIAT,17,20,1965,862.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 05:03:57,2025-03-31,19,0,SECRETARIAT,BROADWAY,20,21,1965,236.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 06:02:37,2025-03-31,23,0,BROADWAY,SECRETARIAT,1,2,1965,3520.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:16:14,2025-03-31,24,0,SECRETARIAT,FORESHORE ESTATE,2,5,1965,817.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:23:00,2025-03-31,24,0,FORESHORE ESTATE,ADYAR SIGNAL (MALAR HOSPITAL),5,7,1965,406.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:25:12,2025-03-31,24,0,ADYAR SIGNAL (MALAR HOSPITAL),ADYAR DEPOT,7,8,1965,132.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:39:57,2025-03-31,25,0,ADYAR DEPOT,KANDANCHAVADI,8,10,1965,885.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:49:04,2025-03-31,26,0,KANDANCHAVADI,MOOTAKARAN CHAVADI,10,12,1965,547.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:53:53,2025-03-31,26,0,MOOTAKARAN CHAVADI,KARAPAKKAM,12,13,1965,289.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 06:57:50,2025-03-31,26,0,KARAPAKKAM,SHOLINGANALLUR P.U.OFFICE,13,14,1965,237.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 07:08:20,2025-03-31,27,0,SHOLINGANALLUR P.U.OFFICE,SEMMANCHERI ALAMARAM,14,16,1965,630.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 07:11:17,2025-03-31,27,0,SEMMANCHERI ALAMARAM,NAVALUR,16,17,1965,177.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 07:13:37,2025-03-31,27,0,NAVALUR,NAVALUR CHURCH,17,18,1965,140.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 07:21:28,2025-03-31,28,0,NAVALUR CHURCH,HINDUSTAN COLLEGE,18,20,1965,471.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 07:23:41,2025-03-31,28,0,HINDUSTAN COLLEGE,KELAMBAKKAM,20,21,1965,133.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 08:43:01,2025-03-31,33,0,HINDUSTAN COLLEGE,NAVALUR CHURCH,2,4,1965,344.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 08:45:55,2025-03-31,34,0,NAVALUR CHURCH,NAVALUR,4,5,1965,174.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 08:50:13,2025-03-31,34,0,NAVALUR,SEMMANCHERI ALAMARAM,5,6,1965,258.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 08:57:20,2025-03-31,34,0,SEMMANCHERI ALAMARAM,SHOLINGANALLUR P.U.OFFICE,6,8,1965,427.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 09:00:23,2025-03-31,35,0,SHOLINGANALLUR P.U.OFFICE,KARAPAKKAM,8,9,1965,183.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 09:04:11,2025-03-31,35,0,KARAPAKKAM,MOOTAKARAN CHAVADI,9,10,1965,228.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 09:15:02,2025-03-31,36,0,MOOTAKARAN CHAVADI,KANDANCHAVADI,10,12,1965,651.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 09:54:45,2025-03-31,38,0,KANDANCHAVADI,MOOTAKARAN CHAVADI,10,12,1965,2383.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 09:58:59,2025-03-31,38,0,MOOTAKARAN CHAVADI,KARAPAKKAM,12,13,1965,254.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:02:30,2025-03-31,39,0,KARAPAKKAM,SHOLINGANALLUR P.U.OFFICE,13,14,1965,211.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:11:00,2025-03-31,39,0,SHOLINGANALLUR P.U.OFFICE,SEMMANCHERI ALAMARAM,14,16,1965,510.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:15:37,2025-03-31,40,0,SEMMANCHERI ALAMARAM,NAVALUR,16,17,1965,277.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:17:38,2025-03-31,40,0,NAVALUR,NAVALUR CHURCH,17,18,1965,121.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:24:23,2025-03-31,40,0,NAVALUR CHURCH,HINDUSTAN COLLEGE,18,20,1965,405.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:26:21,2025-03-31,40,0,HINDUSTAN COLLEGE,KELAMBAKKAM,20,21,1965,118.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 10:26:29,2025-03-31,40,0,HINDUSTAN COLLEGE,KELAMBAKKAM,20,21,1965,8.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 11:18:27,2025-03-31,44,0,KELAMBAKKAM,HINDUSTAN COLLEGE,1,2,1965,3118.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:23:18,2025-03-31,44,0,HINDUSTAN COLLEGE,NAVALUR CHURCH,2,4,1965,291.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:27:02,2025-03-31,44,0,NAVALUR CHURCH,NAVALUR,4,5,1965,224.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:31:15,2025-03-31,45,0,NAVALUR,SEMMANCHERI ALAMARAM,5,6,1965,253.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:39:24,2025-03-31,45,0,SEMMANCHERI ALAMARAM,SHOLINGANALLUR P.U.OFFICE,6,8,1965,489.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:43:16,2025-03-31,45,0,SHOLINGANALLUR P.U.OFFICE,KARAPAKKAM,8,9,1965,232.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:46:52,2025-03-31,46,0,KARAPAKKAM,MOOTAKARAN CHAVADI,9,10,1965,216.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 11:57:45,2025-03-31,46,0,MOOTAKARAN CHAVADI,KANDANCHAVADI,10,12,1965,653.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 12:09:45,2025-03-31,47,0,KANDANCHAVADI,ADYAR DEPOT,10,8,1965,720.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 12:14:18,2025-03-31,47,0,ADYAR DEPOT,ADYAR SIGNAL (MALAR HOSPITAL),10,11,1965,273.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 12:26:01,2025-03-31,48,0,ADYAR SIGNAL (MALAR HOSPITAL),FORESHORE ESTATE,11,17,1965,703.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 12:44:13,2025-03-31,49,0,FORESHORE ESTATE,SECRETARIAT,17,20,1965,1092.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 12:47:31,2025-03-31,50,0,SECRETARIAT,BROADWAY,20,21,1965,198.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 13:09:19,2025-03-31,51,0,BROADWAY,SECRETARIAT,1,2,1965,1308.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 13:34:50,2025-03-31,53,0,SECRETARIAT,FORESHORE ESTATE,2,5,1965,1531.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 13:42:19,2025-03-31,53,0,FORESHORE ESTATE,ADYAR SIGNAL (MALAR HOSPITAL),5,7,1965,449.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 13:45:26,2025-03-31,54,0,ADYAR SIGNAL (MALAR HOSPITAL),ADYAR DEPOT,7,8,1965,187.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:04:06,2025-03-31,55,0,ADYAR DEPOT,KANDANCHAVADI,8,10,1965,1120.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:14:21,2025-03-31,55,0,KANDANCHAVADI,MOOTAKARAN CHAVADI,10,12,1965,615.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:20:16,2025-03-31,56,0,MOOTAKARAN CHAVADI,KARAPAKKAM,12,13,1965,355.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:25:56,2025-03-31,56,0,KARAPAKKAM,SHOLINGANALLUR P.U.OFFICE,13,14,1965,340.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:40:27,2025-03-31,57,0,SHOLINGANALLUR P.U.OFFICE,SEMMANCHERI ALAMARAM,14,16,1965,871.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:44:00,2025-03-31,57,0,SEMMANCHERI ALAMARAM,NAVALUR,16,17,1965,213.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:47:57,2025-03-31,58,0,NAVALUR,NAVALUR CHURCH,17,18,1965,237.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:55:50,2025-03-31,58,0,NAVALUR CHURCH,HINDUSTAN COLLEGE,18,20,1965,473.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 14:58:16,2025-03-31,58,0,HINDUSTAN COLLEGE,KELAMBAKKAM,20,21,1965,146.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 15:56:53,2025-03-31,62,0,KELAMBAKKAM,HINDUSTAN COLLEGE,1,2,1965,3517.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:03:15,2025-03-31,63,0,HINDUSTAN COLLEGE,NAVALUR CHURCH,2,4,1965,382.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:07:06,2025-03-31,63,0,NAVALUR CHURCH,NAVALUR,4,5,1965,231.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:10:58,2025-03-31,63,0,NAVALUR,SEMMANCHERI ALAMARAM,5,6,1965,232.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:20:12,2025-03-31,64,0,SEMMANCHERI ALAMARAM,SHOLINGANALLUR P.U.OFFICE,6,8,1965,554.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:25:38,2025-03-31,64,0,SHOLINGANALLUR P.U.OFFICE,KARAPAKKAM,8,9,1965,326.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:29:19,2025-03-31,64,0,KARAPAKKAM,MOOTAKARAN CHAVADI,9,10,1965,221.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:40:21,2025-03-31,65,0,MOOTAKARAN CHAVADI,KANDANCHAVADI,10,12,1965,662.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 16:52:58,2025-03-31,66,0,KANDANCHAVADI,ADYAR DEPOT,10,8,1965,757.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-03-31 16:56:31,2025-03-31,66,0,ADYAR DEPOT,ADYAR SIGNAL (MALAR HOSPITAL),10,11,1965,213.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 17:06:05,2025-03-31,67,0,ADYAR SIGNAL (MALAR HOSPITAL),FORESHORE ESTATE,11,17,1965,574.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 17:27:03,2025-03-31,68,0,FORESHORE ESTATE,SECRETARIAT,17,20,1965,1258.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-03-31 17:31:00,2025-03-31,69,0,SECRETARIAT,BROADWAY,20,21,1965,237.0,DOWN,KELAMBAKKAM TO BROADWAY
868728039291882,J1754,2025-04-01 01:30:45,2025-04-01,5,1,FORESHORE ESTATE,ADYAR SIGNAL (MALAR HOSPITAL),5,7,1965,312.0,UP,BROADWAY TO KELAMBAKKAM
868728039291882,J1754,2025-04-01 01:37:56,2025-04-01,5,1,ADYAR SIGNAL (MALAR HOSPITAL),ADYAR DEPOT,7,8,1965,431.0,UP,BROADWAY TO KELAMBAKKAM
